complexity,run,train_mse,test_mse,params,label_corruption,learning_rate,batch_size,epochs,alpha,degree,n_features
13,17,0.24706526420541577,0.019698069189583528,13,0.15,,,,0.0001,7,
13,18,0.253121831024361,0.03411562182472194,13,0.15,,,,0.0001,7,
13,19,0.26737110280509124,0.028878626984149145,13,0.15,,,,0.0001,7,
14,0,0.23907191907471395,0.04710716578128145,14,0.15,,,,0.0001,7,
14,1,0.24826936539497454,0.021990565056414425,14,0.15,,,,0.0001,7,
14,2,0.3024790779050676,0.03700753665686001,14,0.15,,,,0.0001,7,
14,3,0.26729040224620654,0.04456336736188383,14,0.15,,,,0.0001,7,
14,4,0.2319323521525246,0.023827217295727274,14,0.15,,,,0.0001,7,
14,5,0.31340326767276055,0.03838713442553431,14,0.15,,,,0.0001,7,
14,6,0.2988494850709675,0.03957058250226235,14,0.15,,,,0.0001,7,
14,7,0.28337932165547003,0.04979761767805972,14,0.15,,,,0.0001,7,
14,8,0.21929161800775437,0.02328622462211257,14,0.15,,,,0.0001,7,
14,9,0.25808632467092957,0.013220530263824085,14,0.15,,,,0.0001,7,
14,10,0.31815153733245116,0.05433625792480575,14,0.15,,,,0.0001,7,
14,11,0.28088531294102725,0.04520748229142916,14,0.15,,,,0.0001,7,
14,12,0.2865983756977911,0.03403224213888815,14,0.15,,,,0.0001,7,
14,13,0.3143206803857905,0.06786793672092224,14,0.15,,,,0.0001,7,
14,14,0.25860788000840157,0.03642540453743708,14,0.15,,,,0.0001,7,
14,15,0.28511925090894535,0.03114892713397724,14,0.15,,,,0.0001,7,
14,16,0.26334884486468685,0.020795274879631037,14,0.15,,,,0.0001,7,
14,17,0.2843198092209881,0.021059555279923592,14,0.15,,,,0.0001,7,
14,18,0.22296879386718058,0.015362657662891606,14,0.15,,,,0.0001,7,
14,19,0.21281705456342942,0.020593550001970554,14,0.15,,,,0.0001,7,
15,0,0.24057091137702638,0.07920500110128377,15,0.15,,,,0.0001,7,
15,1,0.38789211391800515,0.08657133435177382,15,0.15,,,,0.0001,7,
15,2,0.3002228149808044,0.03143336679173675,15,0.15,,,,0.0001,7,
15,3,0.275236519000272,0.03593852519330943,15,0.15,,,,0.0001,7,
15,4,0.2619267003176588,0.026396164861701994,15,0.15,,,,0.0001,7,
15,5,0.32848103796522576,0.06962612623573636,15,0.15,,,,0.0001,7,
15,6,0.27676032303707676,0.03569509331234977,15,0.15,,,,0.0001,7,
15,7,0.30118955103757594,0.04850965202429765,15,0.15,,,,0.0001,7,
15,8,0.2905813225713077,0.04005133198043561,15,0.15,,,,0.0001,7,
15,9,0.19449864499328107,0.028896460417180508,15,0.15,,,,0.0001,7,
15,10,0.2585132141741889,0.04812065332288635,15,0.15,,,,0.0001,7,
15,11,0.2807799564256135,0.0338014865871071,15,0.15,,,,0.0001,7,
15,12,0.2340906439200492,0.025600160357253272,15,0.15,,,,0.0001,7,
15,13,0.3380348070655715,0.043988998345182675,15,0.15,,,,0.0001,7,
15,14,0.2213060979777858,0.020864053354495895,15,0.15,,,,0.0001,7,
15,15,0.21483194687198184,0.017892774264859267,15,0.15,,,,0.0001,7,
15,16,0.2451465358835892,0.026353240837119984,15,0.15,,,,0.0001,7,
15,17,0.2489171490818115,0.027384110231271793,15,0.15,,,,0.0001,7,
15,18,0.22293903748882907,0.03198359657950697,15,0.15,,,,0.0001,7,
15,19,0.3268733180690275,0.04688547167331245,15,0.15,,,,0.0001,7,
16,0,0.29207466423126477,0.05166491327297247,16,0.15,,,,0.0001,7,
16,1,0.23320483915511267,0.020328883025449527,16,0.15,,,,0.0001,7,
16,2,0.273602608264786,0.039156826255567025,16,0.15,,,,0.0001,7,
16,3,0.2137088488722469,0.018390387058957892,16,0.15,,,,0.0001,7,
16,4,0.22205873664540454,0.01973351219746845,16,0.15,,,,0.0001,7,
16,5,0.23829682661438387,0.02779329697193466,16,0.15,,,,0.0001,7,
16,6,0.27449822690386444,0.033153859543380536,16,0.15,,,,0.0001,7,
16,7,0.30596033152813723,0.054738730940763564,16,0.15,,,,0.0001,7,
16,8,0.25704358075429706,0.023249392584646065,16,0.15,,,,0.0001,7,
16,9,0.26147424819414194,0.03347669997014237,16,0.15,,,,0.0001,7,
16,10,0.2883367103686443,0.03400129549303706,16,0.15,,,,0.0001,7,
16,11,0.3121631877194262,0.05092955162015332,16,0.15,,,,0.0001,7,
16,12,0.3209984174175392,0.0536962299546716,16,0.15,,,,0.0001,7,
16,13,0.23523673810650148,0.024141889243904896,16,0.15,,,,0.0001,7,
16,14,0.35204246867660555,0.03782055894908722,16,0.15,,,,0.0001,7,
16,15,0.3180555051851153,0.04383666520165059,16,0.15,,,,0.0001,7,
16,16,0.28191071803915924,0.05068603546106853,16,0.15,,,,0.0001,7,
16,17,0.22154912194050597,0.021360704028009863,16,0.15,,,,0.0001,7,
